remove	22	20
add	83	17
add	8	12
add	78	49
remove	63	45
remove	22	58
remove	8	48
remove	62	41
add	31	83
add	38	16
add	76	16
remove	75	68
add	85	39
add	1	50
remove	63	44
add	57	44
add	37	54
add	25	99
remove	9	93
add	32	64
add	53	57
add	85	66
add	44	72
remove	2	7
remove	97	88
add	5	95
add	10	36
remove	60	24
remove	83	75
add	36	28
remove	56	48
add	11	71
remove	62	29
remove	45	15
add	23	29
add	30	77
add	28	53
remove	38	79
remove	66	1
remove	22	99
add	93	17
remove	66	76
add	35	86
remove	21	14
add	66	10
add	84	0
add	9	25
add	9	16
remove	32	61
remove	73	67
add	31	28
remove	76	16
remove	8	84
remove	99	45
remove	23	12
remove	80	71
remove	14	86
add	97	20
remove	14	49
add	34	36
remove	85	83
remove	20	44
remove	56	46
add	4	42
remove	60	69
remove	40	79
remove	92	5
add	17	30
add	43	92
add	41	85
remove	50	96
add	36	88
add	6	69
add	94	9
remove	96	31
remove	88	33
add	47	83
add	54	88
remove	24	6
add	16	69
add	13	13
remove	28	76
add	37	26
remove	90	20
add	79	99
remove	92	81
remove	85	77
add	85	54
remove	30	78
remove	25	14
remove	49	9
add	88	22
add	38	1
remove	5	97
add	64	99
remove	16	15
add	91	81
remove	68	55
remove	79	77
add	40	40
remove	14	17
add	82	93
add	61	9
add	74	52
remove	83	80
remove	91	9
add	48	56
remove	25	74
add	66	50
add	21	31
remove	25	17
remove	9	25
remove	9	16
remove	76	86
add	88	52
add	36	15
add	34	91
remove	73	8
remove	41	36
remove	92	97
add	13	26
add	61	84
add	31	19
remove	75	58
add	90	19
remove	49	23
remove	9	49
remove	11	7
add	53	79
add	22	9
add	25	18
remove	42	45
remove	85	49
add	99	60
add	32	73
remove	2	53
add	73	70
add	44	60
add	19	63
add	46	2
remove	77	22
add	85	5
remove	70	98
add	22	80
remove	43	51
add	9	20
remove	81	46
add	62	4
add	21	99
remove	53	30
add	86	92
remove	61	64
add	92	64
add	3	72
add	22	59
remove	93	28
add	86	94
remove	63	17
remove	43	2
remove	14	13
add	67	44
add	59	99
remove	37	37
remove	50	76
add	23	54
add	69	61
remove	92	63
remove	15	54
remove	20	49
add	63	99
remove	12	10
add	68	59
remove	31	53
add	22	86
add	36	7
add	59	0
add	32	65
remove	51	69
remove	91	65
remove	4	0
add	81	33
remove	66	10
add	71	85
remove	73	95
add	61	99
remove	9	67
add	12	93
add	17	91
add	3	92
add	66	53
remove	15	24
remove	0	78
remove	49	58
remove	39	22
add	46	94
add	79	21
remove	5	43
remove	9	77
add	90	89
remove	0	60
remove	2	77
remove	37	70
remove	41	28
remove	93	62
remove	98	4
remove	16	50
add	31	12
add	80	2
add	61	16
remove	82	32
add	52	51
add	88	45
remove	36	43
remove	24	49
remove	66	50
remove	75	66
remove	53	71
remove	90	26
add	72	61
add	71	13
remove	78	45
remove	17	8
add	20	98
remove	93	58
remove	94	8
add	14	87
add	64	19
remove	3	28
add	92	12
remove	33	94
remove	61	52
remove	53	79
add	17	84
add	31	98
add	77	74
remove	49	46
add	5	13
add	85	97
remove	51	92
add	41	98
remove	63	47
remove	64	99
remove	36	7
add	40	88
remove	99	78
add	80	89
remove	81	1
remove	73	6
remove	71	38
remove	99	1
add	36	38
add	92	50
add	55	85
add	98	15
add	79	0
add	20	95
add	24	15
add	73	97
remove	1	22
add	64	24
add	9	67
add	62	84
remove	25	18
remove	76	58
add	90	52
add	1	14
remove	65	0
add	48	47
add	14	4
add	10	25
remove	21	79
remove	95	6
add	6	64
remove	74	96
remove	16	69
add	22	48
add	8	97
remove	92	64
remove	3	18
add	23	45
add	58	72
add	54	64
add	41	31
remove	10	51
add	83	35
add	70	0
add	20	37
add	89	14
remove	42	4
add	5	21
remove	0	87
add	10	62
remove	84	91
remove	28	45
add	57	65
remove	57	9
remove	17	95
add	67	48
remove	33	16
remove	7	22
remove	26	55
remove	10	29
add	91	22
add	40	25
remove	16	95
remove	27	58
add	4	93
remove	35	25
add	65	97
remove	33	66
remove	14	90
remove	82	4
add	77	13
remove	6	5
add	0	5
add	71	27
remove	37	47
add	33	35
add	9	37
remove	11	50
add	67	80
remove	23	6
remove	83	17
add	11	3
add	2	19
remove	93	45
add	64	7
remove	97	48
add	52	76
remove	7	44
remove	44	32
remove	25	92
add	10	11
remove	5	5
remove	84	0
remove	87	94
remove	32	13
remove	68	8
remove	48	8
remove	74	33
add	98	35
add	67	40
remove	37	75
add	62	26
remove	60	53
add	64	91
remove	13	31
remove	82	51
remove	6	85
add	73	89
add	54	28
add	55	89
remove	22	86
remove	66	80
remove	82	48
add	68	60
add	35	92
remove	37	56
remove	24	15
remove	94	96
add	20	70
remove	46	2
remove	96	34
add	67	90
remove	27	15
remove	23	35
remove	55	71
remove	29	15
add	50	24
remove	87	19
add	61	38
add	33	34
add	43	60
remove	34	32
remove	8	13
remove	46	50
remove	3	68
add	16	18
add	14	59
remove	60	58
add	81	67
add	40	50
remove	82	20
add	18	19
add	7	64
add	67	9
add	72	46
add	61	57
remove	65	22
add	94	33
add	13	90
add	3	84
remove	31	12
remove	50	24
remove	32	25
remove	50	97
add	31	51
remove	60	71
remove	49	12
remove	5	40
remove	8	55
add	28	30
add	99	22
remove	41	83
remove	78	90
remove	90	97
add	0	27
add	28	48
remove	20	82
add	76	57
remove	19	54
remove	96	70
add	58	41
remove	21	58
add	85	26
add	77	7
remove	96	81
add	39	55
add	58	27
remove	71	89
add	28	0
remove	40	28
remove	50	18
add	26	3
remove	28	75
add	61	58
add	2	73
add	7	91
add	92	4
add	37	64
remove	61	3
add	16	1
remove	27	14
remove	45	90
add	10	17
add	75	24
add	12	75
remove	66	70
remove	37	50
add	71	69
add	49	21
add	36	2
remove	15	68
remove	23	29
add	11	14
remove	4	9
remove	8	63
remove	53	72
remove	28	0
remove	84	37
add	1	90
remove	73	24
remove	15	3
add	12	67
remove	27	69
remove	1	6
remove	65	60
remove	48	65
remove	73	80
add	47	84
remove	20	37
add	80	67
add	15	85
add	83	60
remove	68	22
remove	60	60
add	39	52
add	49	86
remove	12	35
remove	47	34
add	91	25
remove	19	70
remove	21	9
remove	41	43
add	13	62
remove	59	8
add	62	56
add	44	11
remove	18	50
add	49	96
add	39	61
remove	16	3
remove	95	20
add	65	43
add	10	91
remove	63	99
remove	9	20
add	17	2
remove	51	56
add	95	16
add	73	66
remove	59	66
add	57	70
add	62	16
add	61	4
add	2	29
add	78	68
remove	59	91
add	38	83
add	54	93
add	45	53
remove	32	64
remove	0	40
remove	18	19
add	49	49
add	78	15
add	12	21
remove	44	1
add	31	60
add	36	59
remove	31	41
remove	9	82
remove	70	60
add	44	36
add	66	1
remove	33	37
remove	4	53
add	27	96
add	87	28
remove	48	38
add	64	82
add	65	84
add	18	78
remove	76	26
remove	73	13
remove	59	5
remove	1	70
remove	58	95
add	3	90
remove	3	97
add	9	5
remove	84	38
add	95	82
remove	17	91
add	57	9
add	29	77
remove	88	83
add	51	94
add	68	45
add	11	73
add	73	10
remove	45	42
remove	10	17
remove	80	34
add	38	62
add	68	48
remove	75	23
add	92	82
remove	41	85
remove	22	66
remove	39	71
remove	59	0
remove	66	78
remove	27	60
remove	58	55
remove	9	67
remove	48	47
remove	30	55
remove	5	2
add	39	66
remove	92	12
remove	30	91
add	7	23
add	32	12
remove	86	34
add	96	46
remove	42	70
remove	2	55
remove	84	53
remove	77	66
remove	74	14
add	2	12
add	52	52
add	38	8
remove	77	7
add	75	10
remove	25	63
add	47	41
add	29	72
remove	90	94
add	1	29
add	29	25
add	43	47
remove	87	73
remove	67	44
remove	23	72
add	33	77
remove	67	28
remove	79	73
add	38	97
remove	67	9
add	94	57
remove	30	30
add	89	79
remove	86	70
remove	89	80
remove	9	28
remove	49	91
remove	40	14
add	16	60
add	50	88
add	97	42
remove	16	17
remove	29	27
remove	18	48
remove	32	2
add	76	7
add	55	7
remove	82	92
remove	78	50
remove	35	91
add	89	13
remove	23	37
remove	31	89
add	7	26
remove	64	62
add	8	55
add	22	51
remove	42	8
add	11	51
add	45	60
remove	70	69
remove	99	13
remove	78	61
add	54	45
remove	3	52
remove	26	3
add	42	69
remove	13	64
remove	48	43
add	12	66
add	85	8
add	69	49
remove	80	67
add	69	35
add	41	6
add	12	7
remove	76	62
add	18	62
add	50	54
remove	78	89
add	8	42
add	62	79
add	19	4
remove	72	86
add	40	54
remove	79	42
remove	40	21
remove	15	64
add	45	6
remove	35	87
add	25	83
remove	18	61
remove	0	24
remove	44	50
remove	19	53
remove	72	31
remove	69	95
add	49	79
add	11	37
add	1	93
remove	8	55
remove	29	98
add	66	19
add	53	49
add	24	43
remove	49	69
remove	68	33
add	63	36
add	41	74
remove	83	67
add	78	12
add	2	77
remove	85	55
remove	27	9
remove	61	68
remove	99	23
add	34	80
add	92	19
add	40	41
add	18	49
remove	1	49
remove	6	18
add	41	86
remove	5	71
add	52	10
add	39	78
add	71	98
remove	44	6
add	29	45
add	70	52
remove	95	42
add	80	31
remove	91	74
remove	62	46
remove	29	84
remove	22	39
remove	88	39
add	96	13
add	71	34
remove	72	3
add	62	62
add	68	53
add	67	99
remove	33	36
add	75	68
add	9	28
add	95	53
add	66	46
add	9	1
remove	48	81
add	75	85
remove	19	85
add	14	23
remove	10	36
add	86	89
add	86	11
remove	1	14
remove	9	35
add	42	35
add	83	73
add	24	61
add	54	94
add	39	25
remove	9	75
add	55	70
remove	65	84
remove	89	47
remove	33	35
remove	14	74
add	43	46
add	72	6
remove	27	81
add	99	58
add	72	76
remove	30	89
add	42	55
remove	42	69
add	82	82
remove	59	87
remove	11	14
remove	93	92
remove	19	93
add	78	25
add	46	39
add	47	88
remove	6	88
remove	37	45
remove	90	99
remove	71	31
remove	10	61
add	90	22
add	17	92
add	5	6
remove	25	48
remove	8	72
add	33	58
add	13	87
remove	26	69
add	84	37
remove	35	69
add	14	97
add	7	86
add	55	9
add	7	70
remove	55	19
remove	14	62
remove	19	19
add	37	31
add	7	58
add	28	56
add	25	28
add	11	8
add	32	32
remove	85	82
remove	20	86
remove	45	0
add	91	13
add	34	15
add	31	43
remove	97	20
add	69	4
add	41	51
add	12	31
add	4	5
remove	13	34
remove	21	99
add	88	13
add	65	32
remove	68	53
add	7	79
remove	77	74
add	68	30
add	63	41
add	1	27
add	27	26
remove	29	72
add	6	44
add	63	96
add	85	82
add	80	22
add	50	5
remove	50	88
add	5	12
remove	43	31
remove	94	33
remove	6	94
remove	27	30
remove	77	41
remove	81	23
add	30	53
add	41	19
add	74	42
remove	32	73
remove	3	53
add	64	78
add	9	38
remove	86	35
add	99	97
add	18	2
remove	4	5
add	71	97
add	32	13
add	67	22
remove	12	61
add	19	17
remove	28	39
remove	37	39
remove	14	23
remove	24	86
remove	1	94
add	38	61
add	5	11
add	68	23
add	37	16
add	39	79
add	98	69
remove	53	85
remove	64	25
add	10	51
remove	23	74
add	8	71
add	21	40
remove	82	42
add	36	27
add	62	94
add	66	70
remove	15	40
add	66	14
remove	15	57
remove	98	77
remove	14	46
add	92	51
add	79	54
remove	59	36
add	49	81
remove	23	85
add	36	60
remove	89	33
remove	43	21
add	27	92
add	61	70
remove	37	77
add	67	2
remove	33	60
add	64	36
add	18	94
remove	32	59
add	5	57
remove	54	94
remove	74	52
add	8	84
add	79	56
add	29	12
add	94	98
remove	3	72
add	33	17
add	74	60
remove	56	28
remove	66	56
remove	1	27
add	78	74
remove	84	11
add	49	26
remove	87	28
remove	36	88
remove	3	90
add	63	37
remove	30	19
remove	94	58
remove	86	12
add	42	17
remove	22	8
remove	96	18
remove	78	65
remove	0	15
add	70	64
add	57	39
add	30	42
add	84	97
remove	60	28
remove	6	27
add	14	77
add	30	12
add	92	63
remove	92	74
remove	29	14
remove	14	85
remove	13	30
add	2	20
add	38	50
add	14	35
add	41	24
add	42	57
add	46	52
remove	6	68
remove	42	35
add	34	66
add	10	49
remove	18	14
add	10	6
remove	4	67
remove	30	51
remove	74	54
remove	91	22
add	79	10
add	88	94
add	98	25
remove	64	93
add	2	55
add	68	40
add	49	88
remove	4	74
remove	94	68
add	61	31
remove	17	52
remove	8	84
remove	23	20
add	60	51
add	45	66
remove	15	42
add	19	99
add	12	10
remove	19	82
add	75	17
add	14	28
remove	85	34
add	97	27
remove	48	56
remove	40	50
add	41	87
add	69	58
add	28	58
add	78	11
add	48	20
add	9	89
remove	83	73
remove	2	79
add	32	94
remove	53	57
remove	56	53
add	73	75
add	52	95
add	45	92
remove	66	26
remove	42	99
remove	17	28
remove	18	80
remove	84	2
remove	44	51
remove	82	93
remove	46	29
add	98	67
add	49	9
add	99	82
add	77	46
remove	20	56
remove	8	68
remove	83	77
remove	80	73
remove	28	58
add	61	92
add	96	98
add	25	23
remove	33	77
remove	23	5
add	83	84
remove	39	79
add	2	49
remove	82	58
add	26	36
remove	9	3
add	17	69
add	9	76
remove	0	27
remove	3	89
remove	34	27
remove	63	49
remove	47	52
add	34	71
add	77	24
add	38	96
remove	68	54
remove	1	53
add	32	28
add	45	38
remove	82	86
remove	27	20
remove	24	20
remove	92	51
add	27	12
add	58	90
remove	28	46
add	31	73
add	94	75
remove	71	27
add	35	80
remove	94	42
remove	9	38
add	83	13
add	17	72
remove	0	16
remove	9	76
add	72	64
add	75	71
add	48	2
remove	18	78
add	59	73
add	31	42
add	27	48
add	75	0
add	88	27
remove	37	26
add	34	82
add	11	41
remove	76	5
add	37	65
add	51	34
remove	70	42
remove	36	13
remove	4	78
remove	93	59
add	11	38
add	58	98
remove	89	29
remove	87	16
remove	84	37
add	83	88
add	24	67
remove	45	38
add	12	46
add	12	32
add	41	22
remove	95	82
remove	82	81
add	57	22
add	25	38
add	27	52
add	16	48
add	47	5
remove	85	88
remove	39	59
add	93	90
add	89	36
add	57	38
add	15	35
remove	79	80
add	82	25
remove	4	98
remove	87	4
remove	33	17
remove	87	54
add	62	0
remove	85	86
add	20	35
add	91	64
add	29	93
add	67	49
remove	97	70
add	50	32
remove	98	14
remove	87	74
add	75	19
remove	68	40
remove	52	8
remove	7	81
remove	57	59
remove	72	0
remove	47	53
remove	66	53
remove	88	52
add	44	3
remove	85	15
remove	91	25
add	96	35
add	19	54
add	46	81
remove	65	97
remove	83	43
remove	88	95
remove	59	73
remove	59	52
add	78	93
remove	15	74
add	47	71
add	61	43
remove	71	34
remove	27	96
add	72	93
add	22	29
remove	61	58
add	3	27
add	58	0
add	51	91
add	91	78
remove	59	76
remove	8	42
add	76	38
add	1	65
remove	69	80
remove	83	60
remove	13	21
remove	95	36
remove	49	55
remove	41	86
remove	66	19
remove	14	87
remove	50	11
remove	14	43
add	48	22
remove	66	70
add	20	34
add	26	58
remove	88	22
add	19	29
remove	92	62
add	66	70
add	18	89
add	33	52
add	25	54
remove	49	72
remove	47	94
remove	5	21
add	19	80
add	39	24
add	17	68
add	49	65
remove	26	44
add	54	71
remove	38	16
remove	26	77
add	33	95
remove	78	64
add	32	21
add	48	44
add	7	78
add	66	97
add	50	74
remove	42	14
add	68	9
remove	28	56
remove	97	27
add	27	38
remove	85	47
add	95	33
remove	3	44
add	8	62
add	4	76
add	82	84
remove	77	69
add	91	31
add	35	26
remove	56	21
remove	3	35
add	10	82
remove	85	22
add	45	96
add	44	8
add	19	64
remove	53	22
add	9	47
remove	63	92
add	4	10
add	85	9
remove	71	97
remove	42	83
add	59	15
add	32	76
add	36	58
remove	27	38
remove	8	12
remove	64	19
remove	98	39
add	26	22
remove	48	16
add	92	16
remove	14	35
remove	66	97
add	60	98
remove	32	13
remove	52	52
add	93	63
add	16	64
remove	23	54
add	49	55
remove	49	9
remove	84	97
add	49	82
remove	92	39
add	95	10
remove	48	53
remove	65	15
add	64	10
add	99	21
remove	15	5
add	62	50
remove	17	0
add	31	63
add	99	78
add	21	35
remove	27	36
add	26	85
remove	37	4
add	60	45
add	20	17
remove	55	7
remove	43	92
remove	66	70
remove	12	58
add	17	74
remove	7	79
remove	32	3
add	9	71
add	17	14
add	45	65
add	13	94
remove	29	68
remove	60	38
add	91	95
add	94	26
add	51	29
add	3	50
add	78	70
add	29	6
add	43	59
